,Game Result,Game Mode,Time Length,MMR or Elo,Skill Rank,Relic 1,Relic 2,KDA,Ranked,Level,Total_Gold,Class,God,Gold Per Minute,Damage Dealt,In Hand Damage Dealt,Damage Taken,Damage Mitigated,Team Healing,Self Healing,Structure Damage,Wards,Distance Traveled,Kills,Deaths,Assists
789,1,Conquest,34,18,83 ,Beads,Blink,"
3 
",1,20,"19473
",Mage,Agni,573,734.6470588235294,93.41176470588235,559.9705882352941,171.88235294117646,0,177.58823529411765,25.294117647058822,0.23529411764705882,20440.676470588234,0.20588235294117646,0.11764705882352941,0.29411764705882354
790,1,Conquest,24,20,56 ,Beads,Blink,"
3 
",1,20,"15638
",Mage,Anubis,652,891.5416666666666,25.291666666666668,473.2083333333333,222.75,0,206.25,138.58333333333334,0.2916666666666667,17692.083333333332,0.3333333333333333,0.16666666666666666,0.3333333333333333
791,0,Conquest,26,-16,-79 ,Aegis,Beads,"
1 
",1,20,"14667
",Mage,Raijin,564,650.1538461538462,60.76923076923077,861.1923076923077,255.3846153846154,0,108.26923076923077,19.615384615384617,0.23076923076923078,15437.923076923076,0.23076923076923078,0.46153846153846156,0.46153846153846156
792,1,Conquest,18,16,165 ,Beads,Blink,"
14 
",1,18,"12033
",Guardian,Athena,669,575.9444444444445,257.6666666666667,604.7222222222222,361.6666666666667,0,249.88888888888889,38.111111111111114,0.2222222222222222,25087.61111111111,0.4444444444444444,0.05555555555555555,0.6666666666666666
793,0,Conquest,18,-18,-113 ,Heavenly,Sunder,"
1.2 
",1,13,"9703
",Guardian,Fafnir,539,518.2777777777778,69.11111111111111,884.0555555555555,766.8333333333334,0,165.44444444444446,0.0,0.16666666666666666,18771.777777777777,0.2222222222222222,0.2777777777777778,0.2222222222222222
794,0,Conquest,27,-18,-30 ,Thorns,Heavenly,"
4.17 
",1,19,"14241
",Guardian,Bacchus,527,566.6296296296297,59.629629629629626,708.3703703703703,904.4444444444445,0,65.88888888888889,11.925925925925926,0.2222222222222222,19982.962962962964,0.25925925925925924,0.1111111111111111,0.4074074074074074
795,1,Conquest,24,14,131 ,Horrific,Heavenly,"
12 
",1,20,"15109
",Warrior,Achilles,630,740.875,210.20833333333334,770.3333333333334,492.125,0,407.0416666666667,12.291666666666666,0.16666666666666666,23292.083333333332,0.375,0.0,0.25
796,0,Conquest,34,-19,-72 ,Shell,Heavenly,"
1.3 
",1,20,"15679
",Assassin,Fenrir,461,429.6764705882353,125.73529411764706,853.5294117647059,751.7647058823529,0,215.6764705882353,5.352941176470588,0.23529411764705882,19926.235294117647,0.08823529411764706,0.14705882352941177,0.20588235294117646
797,1,Conquest,34,2,50 ,Beads,Blink,"
5.8 
",1,20,"23505
",Mage,Isis,691,1719.0,176.02941176470588,902.0882352941177,562.4705882352941,4073,430.05882352941177,112.91176470588235,0.29411764705882354,18686.147058823528,0.6470588235294118,0.14705882352941177,0.4117647058823529
798,0,Duel,21,-55,-64 ,Aegis,Blink,"
0.5 
",1,20,"16514
",Mage,Ra,786,1122.7142857142858,206.42857142857142,1272.4761904761904,560.8571428571429,0,691.6666666666666,110.23809523809524,0.2857142857142857,24480.47619047619,0.14285714285714285,0.2857142857142857,0.0
799,0,Conquest,39,-17,-117 ,Thorns,Blink,"
2.5 
",1,20,"19744
",Warrior,Nike,506,657.6410256410256,144.12820512820514,1039.4615384615386,892.5641025641025,0,106.8974358974359,16.23076923076923,0.23076923076923078,20060.076923076922,0.1282051282051282,0.15384615384615385,0.5128205128205128
800,1,Conquest,24,17,81 ,Beads,Blink,"
6.25 
",1,20,"14741
",Guardian,Artio,614,575.375,30.625,960.75,771.2083333333334,1057,461.2083333333333,35.75,0.20833333333333334,21606.458333333332,0.25,0.08333333333333333,0.5416666666666666
801,1,Conquest,38,17,250 ,Aegis,Beads,"
2.33 
",1,20,"23379
",Hunter,Chernobog,615,886.2368421052631,539.7631578947369,820.578947368421,431.7105263157895,0,318.86842105263156,89.57894736842105,0.13157894736842105,19989.57894736842,0.23684210526315788,0.15789473684210525,0.2631578947368421
802,0,Conquest,45,-14,-234 ,Beads,Blink,"
2.86 
",1,20,"30168
",Assassin,Mercury,670,947.7777777777778,499.6666666666667,824.0222222222222,582.3777777777777,0,320.77777777777777,32.644444444444446,0.24444444444444444,23828.28888888889,0.28888888888888886,0.15555555555555556,0.3111111111111111
803,1,Conquest,45,12,65 ,Aegis,Beads,"
1.94 
",1,20,"24253
",Mage,Zeus,539,1251.9333333333334,113.91111111111111,687.3777777777777,426.93333333333334,0,177.8,6.7555555555555555,0.17777777777777778,16646.88888888889,0.24444444444444444,0.2,0.28888888888888886
804,0,Conquest,29,-13,-75 ,Beads,Blink,"
1.1 
",1,20,"14961
",Hunter,Artemis,516,947.4827586206897,517.5862068965517,917.4827586206897,341.6551724137931,0,121.48275862068965,38.03448275862069,0.1724137931034483,15410.896551724138,0.3448275862068966,0.3448275862068966,0.06896551724137931
805,1,Conquest,26,13,124 ,Aegis,Beads,"
11 
",1,20,"15576
",Mage,Chronos,599,682.8076923076923,193.26923076923077,548.2307692307693,245.53846153846155,0,309.9230769230769,220.8846153846154,0.19230769230769232,20899.153846153848,0.23076923076923078,0.038461538461538464,0.38461538461538464
806,0,Conquest,30,-16,-181 ,Aegis,Beads,"
1.36 
",1,20,"14472
",Hunter,Xbalanque,482,806.2666666666667,532.8333333333334,700.1666666666666,236.0,0,156.43333333333334,0.0,0.26666666666666666,17562.333333333332,0.26666666666666666,0.23333333333333334,0.1
807,0,Conquest,32,-18,-133 ,Aegis,Beads,"
0.67 
",1,20,"15104
",Mage,Thoth,472,518.8125,14.0625,666.8125,242.375,0,100.78125,9.9375,0.15625,17508.71875,0.09375,0.28125,0.1875
808,1,Conquest,41,17,71 ,Beads,Blink,"
4.1 
",1,20,"22495
",Warrior,Tyr,549,718.0975609756098,95.1219512195122,1238.3902439024391,1499.0975609756097,0,539.0243902439024,51.24390243902439,0.17073170731707318,22096.048780487807,0.21951219512195122,0.12195121951219512,0.5609756097560976
809,0,Conquest,28,-18,-255 ,Thorns,Blink,"
2.42 
",1,20,"15904
",Warrior,Chaac,568,886.1785714285714,226.46428571428572,1005.7857142857143,1114.3214285714287,0,437.92857142857144,14.964285714285714,0.2857142857142857,20186.321428571428,0.42857142857142855,0.21428571428571427,0.17857142857142858
810,1,Conquest,32,17,43 ,Thorns,Blink,"
11.5 
",1,20,"20734
",Warrior,Nike,648,855.8125,178.15625,1016.03125,975.875,0,262.46875,134.65625,0.3125,23101.125,0.4375,0.0625,0.5625
811,0,Conquest,23,0,-66 ,Aegis,Beads,"
0.7 
",1,17,"11208
",Mage,Nu Wa,487,755.7826086956521,161.8695652173913,578.0,121.1304347826087,0,7.782608695652174,35.34782608695652,0.17391304347826086,16392.347826086956,0.08695652173913043,0.21739130434782608,0.13043478260869565
812,0,Conquest,37,-17,-137 ,Ankh,Teleport,"
1.6 
",1,20,"18337
",Guardian,Cerberus,496,636.4594594594595,74.51351351351352,1021.3243243243244,1227.6486486486488,0,260.02702702702703,42.567567567567565,0.1891891891891892,18367.864864864863,0.05405405405405406,0.13513513513513514,0.32432432432432434
813,1,Conquest,32,17,37 ,Beads,Blink,"
15 
",1,20,"19563
",Mage,Nox,611,639.5625,45.78125,377.96875,136.15625,0,19.78125,52.0,0.28125,21818.75,0.34375,0.03125,0.25
814,1,Conquest,27,18,126 ,Bracer,Meditation,"
2.9 
",1,20,"15649
",Assassin,Fenrir,580,689.1111111111111,283.0,992.0370370370371,672.4074074074074,1897,335.037037037037,70.66666666666667,0.25925925925925924,19875.62962962963,0.25925925925925924,0.18518518518518517,0.5555555555555556
815,1,Conquest,21,17,122 ,Beads,Blink,"
6 
",1,19,"13180
",Mage,Zhong Kui,628,379.5238095238095,53.80952380952381,512.4761904761905,324.8095238095238,0,304.1904761904762,158.28571428571428,0.2857142857142857,18484.14285714286,0.19047619047619047,0.047619047619047616,0.19047619047619047
816,0,Conquest,29,-1,-163 ,Aegis,Blink,"
2.6 
",1,20,"17424
",Hunter,Rama,601,1033.4137931034484,812.6551724137931,962.8620689655172,271.58620689655174,0,353.8965517241379,136.72413793103448,0.3103448275862069,17358.137931034482,0.3448275862068966,0.1724137931034483,0.20689655172413793
817,0,Conquest,30,-19,-87 ,Thorns,Teleport,"
2.5 
",1,20,"16127
",Warrior,Guan Yu,538,701.1,119.5,1108.7,1266.9333333333334,2480,511.6,11.4,0.23333333333333334,19863.166666666668,0.2,0.13333333333333333,0.26666666666666666
818,1,Conquest,39,19,57 ,Thorns,Teleport,"
2.21 
",1,20,"20353
",Warrior,Nike,522,797.2307692307693,230.56410256410257,1296.7179487179487,1443.974358974359,0,295.1794871794872,35.48717948717949,0.1794871794871795,18103.30769230769,0.2564102564102564,0.1794871794871795,0.28205128205128205
819,0,Conquest,34,-16,-114 ,Beads,Blink,"
2.14 
",1,20,"18899
",Mage,Nox,556,596.8823529411765,42.61764705882353,672.4117647058823,231.8235294117647,0,0.0,3.4705882352941178,0.29411764705882354,22879.029411764706,0.2647058823529412,0.20588235294117646,0.35294117647058826
820,1,Conquest,29,14,15 ,Beads,Blink,"
3.75 
",1,20,"18135
",Mage,Scylla,625,733.4827586206897,101.41379310344827,583.2068965517242,220.89655172413794,0,224.86206896551724,39.6551724137931,0.3103448275862069,19148.344827586207,0.3793103448275862,0.13793103448275862,0.27586206896551724
821,0,Conquest,34,-14,-91 ,Shell,Heavenly,"
5 
",1,20,"16879
",Guardian,Xing Tian,496,593.1176470588235,47.5,817.1470588235294,907.2647058823529,0,61.23529411764706,0.0,0.20588235294117646,21373.470588235294,0.20588235294117646,0.058823529411764705,0.17647058823529413
822,0,Conquest,22,-54,-185 ,Shell,Heavenly,"
1.4 
",0,16,"11677
",Warrior,Horus,531,679.7727272727273,346.95454545454544,1222.1818181818182,893.1363636363636,2545,387.3181818181818,0.0,0.0,18990.090909090908,0.18181818181818182,0.22727272727272727,0.2727272727272727
823,0,Conquest,22,-72,-155 ,Beads,Blink,"
2.17 
",0,20,"13935
",Assassin,Set,633,955.0454545454545,404.72727272727275,820.0909090909091,377.3181818181818,0,216.9090909090909,41.72727272727273,0.18181818181818182,20719.0,0.36363636363636365,0.2727272727272727,0.45454545454545453
824,1,Conquest,22,17,19 ,Beads,Blink,"
3.13 
",1,20,"15012
",Mage,Scylla,682,955.5909090909091,132.0,676.7272727272727,195.5,0,243.0909090909091,35.09090909090909,0.13636363636363635,18404.727272727272,0.5454545454545454,0.18181818181818182,0.045454545454545456
825,0,Conquest,36,-17,-157 ,Aegis,Beads,"
1.42 
",1,20,"21000
",Hunter,Apollo,583,1102.1666666666667,747.8055555555555,1061.6944444444443,414.77777777777777,0,287.30555555555554,102.02777777777777,0.16666666666666666,17104.055555555555,0.3888888888888889,0.3611111111111111,0.25
826,1,Conquest,34,17,107 ,Beads,Blink,"
4.33 
",1,20,"21685
",Guardian,Ymir,638,615.5588235294117,166.35294117647058,959.6176470588235,578.6176470588235,0,336.79411764705884,54.205882352941174,0.23529411764705882,21770.382352941175,0.17647058823529413,0.08823529411764706,0.4117647058823529
827,1,Conquest,27,16,58 ,Aegis,Beads,"
5.83 
",1,20,"16851
",Mage,Raijin,624,816.4444444444445,72.18518518518519,571.925925925926,215.40740740740742,0,164.44444444444446,41.370370370370374,0.18518518518518517,17884.777777777777,0.48148148148148145,0.1111111111111111,0.3333333333333333
828,1,Conquest,22,16,82 ,Beads,Blink,"
6.5 
",1,20,"15423
",Assassin,Loki,701,560.5909090909091,238.0909090909091,545.6363636363636,197.27272727272728,0,177.77272727272728,102.81818181818181,0.18181818181818182,23181.090909090908,0.5,0.09090909090909091,0.18181818181818182
829,1,Conquest,37,16,58 ,Heavenly,Blink,"
2.21 
",1,20,"20676
",Guardian,Ares,559,569.027027027027,25.91891891891892,1182.2432432432433,988.027027027027,0,125.94594594594595,4.351351351351352,0.16216216216216217,21032.0,0.16216216216216217,0.1891891891891892,0.5135135135135135
830,0,Conquest,42,-16,-57 ,Aegis,Beads,"
1 
",1,20,"23663
",Mage,The Morrigan,563,830.2857142857143,118.16666666666667,581.1666666666666,223.21428571428572,0,49.404761904761905,79.52380952380952,0.23809523809523808,17099.095238095237,0.21428571428571427,0.2857142857142857,0.14285714285714285
831,1,Conquest,36,8,251 ,Shell,Heavenly,"
4.63 
",1,20,"20427
",Guardian,Fafnir,567,668.0555555555555,34.47222222222222,787.5833333333334,1114.0,0,234.13888888888889,15.833333333333334,0.3055555555555556,19135.75,0.16666666666666666,0.1111111111111111,0.6944444444444444
832,0,Conquest,21,-15,-124 ,Thorns,Teleport,"
0.5 
",1,18,"10263
",Warrior,Sun Wukong,489,400.85714285714283,145.61904761904762,843.7619047619048,907.2857142857143,0,386.4761904761905,0.0,0.09523809523809523,19141.761904761905,0.0,0.09523809523809523,0.09523809523809523
833,0,Conquest,24,-17,-88 ,Aegis,Blink,"
1.5 
",1,17,"11621
",Mage,Isis,484,534.625,61.041666666666664,479.0833333333333,126.41666666666667,819,145.20833333333334,44.583333333333336,0.08333333333333333,18526.666666666668,0.125,0.16666666666666666,0.25
834,1,Conquest,39,17,217 ,Beads,Blink,"
4.75 
",1,20,"22688
",Assassin,Thor,582,721.6923076923077,119.07692307692308,871.4102564102565,600.9487179487179,0,130.43589743589743,74.94871794871794,0.2564102564102564,20461.358974358973,0.23076923076923078,0.10256410256410256,0.5128205128205128
835,1,Conquest,25,15,107 ,Aegis,Beads,"
2.9 
",1,20,"15265
",Mage,Zeus,611,1155.6,145.08,719.88,179.96,0,241.68,3.44,0.28,18879.16,0.36,0.2,0.44
836,0,Conquest,19,-15,-79 ,Aegis,Beads,"
0.67 
",1,17,"10326
",Mage,Ra,543,498.63157894736844,36.36842105263158,438.4736842105263,192.31578947368422,761,135.0,0.0,0.15789473684210525,20818.263157894737,0.05263157894736842,0.15789473684210525,0.10526315789473684
837,0,Conquest,40,-15,-73 ,Beads,Blink,"
1.63 
",1,20,"24951
",Mage,The Morrigan,624,933.125,146.8,725.65,194.425,0,167.475,67.375,0.2,18389.15,0.425,0.3,0.125
838,0,Conquest,25,-17,-193 ,Thorns,Teleport,"
4.75 
",1,20,"13323
",Warrior,Guan Yu,533,830.36,123.08,1141.32,1704.16,4580,522.84,23.16,0.16,18930.24,0.24,0.08,0.28
839,1,Conquest,47,16,151 ,Aegis,Beads,"
1.64 
",1,20,"26042
",Hunter,Hachiman,554,818.5744680851063,578.3191489361702,866.8085106382979,437.6808510638298,0,313.06382978723406,93.51063829787235,0.1702127659574468,16937.85106382979,0.19148936170212766,0.23404255319148937,0.3829787234042553
840,0,Conquest,39,-17,-34 ,Aegis,Beads,"
1.44 
",1,20,"19932
",Mage,Janus,511,666.4102564102565,29.05128205128205,801.4102564102565,255.07692307692307,0,247.5897435897436,0.0,0.28205128205128205,19368.51282051282,0.15384615384615385,0.20512820512820512,0.28205128205128205
841,1,Conquest,36,16,223 ,Aegis,Blink,"
5.5 
",1,20,"23962
",Mage,Hel,666,928.25,46.75,1095.7777777777778,414.22222222222223,24175,688.6944444444445,88.91666666666667,0.16666666666666666,18950.555555555555,0.3888888888888889,0.1111111111111111,0.4444444444444444
842,0,Conquest,29,-16,-124 ,Beads,Blink,"
1.5 
",1,20,"15523
",Assassin,Camazotz,535,802.9655172413793,209.06896551724137,1188.6206896551723,563.2068965517242,0,524.9310344827586,0.0,0.13793103448275862,21214.862068965518,0.27586206896551724,0.2413793103448276,0.1724137931034483
843,0,Conquest,15,-16,-186 ,Unchosen,Blink,"
0.8 
",1,11,"7553
",Assassin,Ravana,504,285.6,40.53333333333333,678.0666666666667,210.26666666666668,0,114.8,0.0,0.13333333333333333,21257.866666666665,0.26666666666666666,0.3333333333333333,0.0
844,1,Conquest,40,46,232 ,Beads,Blink,"
4.6 
",0,20,"26585
",Warrior,Achilles,665,1221.625,513.9,1266.5,493.3,0,503.1,35.9,0.175,21928.025,0.475,0.125,0.2
845,0,Conquest,26,-20,-244 ,Beads,Blink,"
0.5 
",1,18,"11794
",Assassin,Serqet,454,323.88461538461536,60.73076923076923,648.5,212.03846153846155,0,131.76923076923077,43.26923076923077,0.15384615384615385,22425.423076923078,0.038461538461538464,0.23076923076923078,0.15384615384615385
846,1,Conquest,38,12,43 ,Aegis,Beads,"
4.5 
",1,20,"25416
",Mage,Merlin,669,1078.2105263157894,42.81578947368421,628.7105263157895,227.5,0,317.57894736842104,51.60526315789474,0.23684210526315788,19334.263157894737,0.3157894736842105,0.10526315789473684,0.3157894736842105
847,0,Duel,24,-25,-436 ,Shell,Bracer,"
0.14 
",1,20,"17879
",Mage,Hera,745,1223.5,316.5,1234.4166666666667,556.9166666666666,0,361.2916666666667,101.54166666666667,0.25,21420.416666666668,0.08333333333333333,0.5833333333333334,0.0
848,0,Conquest,20,-12,-43 ,Aegis,Beads,"
0.17 
",1,15,"9434
",Mage,Vulcan,472,518.95,115.1,614.55,182.05,0,57.1,0.0,0.1,19299.5,0.05,0.3,0.0
849,0,Conquest,51,-18,-125 ,Beads,Blink,"
0.75 
",1,20,"22854
",Hunter,Izanami,448,629.0588235294117,363.01960784313724,813.2156862745098,348.47058823529414,0,152.35294117647058,128.86274509803923,0.23529411764705882,16129.549019607843,0.0196078431372549,0.27450980392156865,0.37254901960784315
850,1,Conquest,33,17,137 ,Beads,Blink,"
2 
",1,20,"20079
",Mage,Poseidon,608,770.1212121212121,108.45454545454545,738.6969696969697,184.6060606060606,0,314.09090909090907,18.03030303030303,0.24242424242424243,20847.272727272728,0.18181818181818182,0.18181818181818182,0.36363636363636365
851,1,Conquest,31,12,252 ,Beads,Blink,"
5 
",1,20,"20688
",Assassin,Kali,667,1234.8064516129032,712.1612903225806,1250.1290322580646,623.5483870967741,0,801.516129032258,60.83870967741935,0.22580645161290322,20536.8064516129,0.41935483870967744,0.12903225806451613,0.45161290322580644
852,0,Conquest,11,-15,-180 ,Unchosen,Beads,"
0.5 
",1,9,"5649
",Assassin,Fenrir,514,266.3636363636364,89.0,586.5454545454545,150.9090909090909,0,188.9090909090909,0.0,0.18181818181818182,21821.636363636364,0.09090909090909091,0.18181818181818182,0.0
853,1,Conquest,14,18,101 ,Teleport,Blink,"
1.17 
",1,13,"8039
",Mage,He Bo,574,521.1428571428571,37.785714285714285,620.6428571428571,439.42857142857144,0,279.7857142857143,24.857142857142858,0.0,17052.35714285714,0.21428571428571427,0.21428571428571427,0.07142857142857142
854,0,Conquest,27,-17,-101 ,Aegis,Beads,"
0.79 
",1,19,"13116
",Mage,Kukulkan,486,814.6666666666666,40.51851851851852,571.8888888888889,257.55555555555554,0,9.25925925925926,16.444444444444443,0.14814814814814814,18108.88888888889,0.1111111111111111,0.25925925925925924,0.18518518518518517
855,0,Conquest,25,-16,-70 ,Ankh,Teleport,"
0.75 
",1,17,"10991
",Guardian,Terra,440,480.16,69.76,1081.72,1090.92,1433,489.56,0.0,0.12,19454.64,0.0,0.16,0.24
856,0,Conquest,20,-17,-125 ,Beads,Blink,"
0.92 
",1,16,"10786
",Assassin,Kali,539,502.05,205.55,895.25,289.25,0,241.85,17.05,0.2,20044.8,0.25,0.3,0.05
857,1,Conquest,30,16,29 ,Aegis,Beads,"
4.33 
",1,20,"18023
",Mage,Kukulkan,601,910.5,66.93333333333334,581.5333333333333,330.6666666666667,0,83.5,48.46666666666667,0.23333333333333334,19978.8,0.23333333333333334,0.1,0.4
858,1,Conquest,33,18,33 ,Aegis,Beads,"
1.85 
",1,20,"20064
",Mage,The Morrigan,608,798.969696969697,150.75757575757575,673.5454545454545,206.24242424242425,0,129.6060606060606,28.363636363636363,0.24242424242424243,18349.333333333332,0.3333333333333333,0.30303030303030304,0.45454545454545453
859,0,Conquest,28,-16,-179 ,Aegis,Beads,"
0.69 
",1,20,"13824
",Mage,Discordia,494,746.1071428571429,38.32142857142857,691.0357142857143,174.53571428571428,0,107.39285714285714,0.0,0.32142857142857145,17456.678571428572,0.10714285714285714,0.2857142857142857,0.17857142857142858
860,1,Conquest,10,17,88 ,Unchosen,Aegis,"
7 
",1,12,"6683
",Mage,Agni,668,646.9,130.9,431.7,136.9,0,208.8,0.0,0.2,17869.7,0.6,0.0,0.2
861,1,Conquest,37,10,14 ,Beads,Blink,"
11.83 
",1,20,"24944
",Mage,Scylla,674,1784.6486486486488,181.97297297297297,801.2432432432432,229.9189189189189,0,444.7027027027027,70.5945945945946,0.24324324324324326,19751.37837837838,0.7567567567567568,0.08108108108108109,0.40540540540540543
862,1,Conquest,18,4,59 ,Aegis,Beads,"
12 
",1,18,"12249
",Mage,Discordia,681,928.3888888888889,121.61111111111111,467.1111111111111,170.55555555555554,0,286.72222222222223,146.0,0.2777777777777778,19341.38888888889,0.4444444444444444,0.0,0.4444444444444444
863,1,Conquest,38,10,81 ,Beads,Blink,"
1.44 
",0,20,"24673
",Hunter,Izanami,649,1056.921052631579,709.5,931.3421052631579,372.07894736842104,0,229.28947368421052,428.7105263157895,0.18421052631578946,18609.815789473683,0.2894736842105263,0.23684210526315788,0.10526315789473684
864,1,Conquest,18,17,174 ,Beads,Blink,"
1.88 
",1,18,"12055
",Mage,Poseidon,670,593.6111111111111,106.0,470.1111111111111,134.72222222222223,0,178.44444444444446,77.83333333333333,0.2777777777777778,20953.0,0.2777777777777778,0.2222222222222222,0.2777777777777778
865,0,Conquest,10,-16,-56 ,Unchosen,Blink,"
0.38 
",1,8,"5469
",Assassin,Nemesis,547,243.1,78.8,696.0,167.4,0,168.1,0.0,0.3,23280.4,0.1,0.4,0.1
866,1,Conquest,10,14,57 ,Unchosen,Beads,"
9 
",1,12,"7351
",Hunter,Apollo,735,722.7,454.5,420.4,128.7,0,96.0,295.0,0.1,22112.4,0.7,0.0,0.4
867,0,Arena,17,-16,-82 ,Aegis,Blink,"
1.35 
",0,20,"17012
",Mage,Zeus,1001,2363.8823529411766,195.94117647058823,1220.5294117647059,291.70588235294116,0,199.41176470588235,0.0,0.0,18522.176470588234,0.47058823529411764,0.5882352941176471,0.6470588235294118
868,0,Conquest,29,-16,-90 ,Beads,Blink,"
5.5 
",1,20,"15811
",Mage,Agni,545,758.3103448275862,94.51724137931035,378.58620689655174,145.0,0,127.13793103448276,16.724137931034484,0.3448275862068966,20427.137931034482,0.2413793103448276,0.06896551724137931,0.27586206896551724
869,1,Duel,12,63,374 ,Horrific,Sunder,"
4 
",1,15,"10819
",Warrior,Bellona,902,659.9166666666666,403.0833333333333,1355.5,1016.9166666666666,0,797.3333333333334,186.25,0.5,42840.833333333336,0.3333333333333333,0.0,0.0
870,0,Conquest,35,-16,-49 ,Beads,Blink,"
4 
",1,20,"20446
",Mage,Scylla,584,1031.2,92.94285714285714,545.8285714285714,196.37142857142857,0,248.28571428571428,25.857142857142858,0.2857142857142857,18723.485714285714,0.34285714285714286,0.11428571428571428,0.22857142857142856
871,0,Conquest,44,-17,-209 ,Beads,Blink,"
3 
",1,20,"26415
",Mage,Chronos,600,1138.8863636363637,362.75,1062.9318181818182,575.2045454545455,0,439.5681818181818,111.22727272727273,0.2727272727272727,19997.31818181818,0.4318181818181818,0.18181818181818182,0.22727272727272727
872,1,Conquest,39,17,108 ,Aegis,Beads,"
2.5 
",1,20,"22149
",Hunter,Chiron,568,878.8205128205128,367.12820512820514,682.0769230769231,291.0,1969,206.87179487179486,96.41025641025641,0.2564102564102564,19467.153846153848,0.23076923076923078,0.1282051282051282,0.1794871794871795
873,0,Conquest,20,-15,-58 ,Aegis,Teleport,"
0.2 
",1,16,"9384
",Mage,Aphrodite,469,559.45,68.6,975.35,898.3,988,581.2,0.0,0.0,17443.2,0.05,0.25,0.0
874,1,Conquest,19,19,23 ,Beads,Blink,"
7 
",1,18,"12368
",Mage,Scylla,651,1153.842105263158,146.1578947368421,683.8947368421053,239.10526315789474,0,299.8421052631579,78.42105263157895,0.21052631578947367,19679.894736842107,0.47368421052631576,0.10526315789473684,0.5263157894736842
875,0,Conquest,40,-17,-174 ,Beads,Blink,"
1.5 
",1,20,"22162
",Mage,Baron Samedi,554,696.45,27.05,880.025,333.725,6480,379.225,10.65,0.15,19435.925,0.175,0.225,0.325
876,0,Conquest,25,-18,-118 ,Beads,Blink,"
5.5 
",1,19,"13219
",Guardian,Kumbhakarna,529,564.0,59.28,844.08,253.6,0,225.76,0.0,0.2,22893.44,0.24,0.08,0.4
877,1,Conquest,30,18,49 ,Aegis,Beads,"
5.67 
",1,20,"19196
",Mage,The Morrigan,640,889.0666666666667,134.5,499.5,155.5,0,229.86666666666667,26.833333333333332,0.2,21297.4,0.3333333333333333,0.1,0.4666666666666667
878,1,Conquest,11,14,93 ,Unchosen,Heavenly,"
4.5 
 ",1,10,"6014
",Guardian,Sylvanus,547,305.09090909090907,122.18181818181819,480.54545454545456,230.9090909090909,2176,266.1818181818182,1.9090909090909092,0.18181818181818182,18394.272727272728,0.18181818181818182,0.09090909090909091,0.45454545454545453
879,1,Conquest,28,18,170 ,Thorns,Blink,"
4.5 
",1,20,"17800
",Warrior,Nike,636,878.7857142857143,202.35714285714286,967.5357142857143,993.7857142857143,0,166.53571428571428,14.464285714285714,0.14285714285714285,21214.285714285714,0.25,0.10714285714285714,0.4642857142857143
880,0,Conquest,15,-16,-94 ,Beads,Blink,"
0.2 
",1,13,"7360
",Hunter,Ullr,491,382.6666666666667,184.06666666666666,589.9333333333333,148.46666666666667,0,75.0,0.0,0.2,17722.066666666666,0.0,0.3333333333333333,0.13333333333333333
881,1,Conquest,25,15,75 ,Aegis,Beads,"
3.67 
",1,20,"15389
",Hunter,Medusa,616,1270.24,855.56,914.0,390.72,0,361.16,288.64,0.2,19205.96,0.28,0.12,0.32
882,0,Conquest,30,-19,-265 ,Aegis,Beads,"
1.22 
",1,20,"14784
",Assassin,Fenrir,493,808.0,350.2,1135.6,515.9,0,417.3333333333333,0.0,0.23333333333333334,19516.233333333334,0.23333333333333334,0.3,0.26666666666666666
883,1,Conquest,35,17,68 ,Beads,Blink,"
23.5 
",1,20,"23355
",Assassin,Arachne,667,995.3428571428572,621.6,1082.4857142857143,565.9428571428572,0,835.0,93.31428571428572,0.2,23238.571428571428,0.5714285714285714,0.02857142857142857,0.2
884,0,Conquest,12,-17,-69 ,Unchosen,Aegis,"
0.25 
",1,12,"6779
",Mage,Ah Puch,565,197.25,6.833333333333333,370.75,91.83333333333333,0,65.91666666666667,62.0,0.25,18977.333333333332,0.0,0.16666666666666666,0.08333333333333333
885,0,Conquest,38,-15,-89 ,Aegis,Beads,"
1.8 
",1,20,"20122
",Mage,Ra,530,702.5526315789474,63.78947368421053,624.5526315789474,255.23684210526315,10487,233.97368421052633,3.8421052631578947,0.34210526315789475,19745.0,0.15789473684210525,0.13157894736842105,0.15789473684210525
886,0,Conquest,30,-17,-112 ,Heavenly,Shell,"
1.64 
",1,20,"15285
",Mage,Isis,510,524.3333333333334,48.9,767.6666666666666,668.1666666666666,855,115.4,0.0,0.23333333333333334,19207.666666666668,0.13333333333333333,0.23333333333333334,0.5
887,0,Conquest,24,-17,-76 ,Beads,Blink,"
0.5 
",1,17,"12003
",Warrior,Erlang Shen,500,669.2083333333334,287.9166666666667,1257.0416666666667,546.7916666666666,0,203.54166666666666,0.0,0.20833333333333334,18038.041666666668,0.20833333333333334,0.5,0.08333333333333333
888,0,Conquest,25,-17,-198 ,Beads,Blink,"
0.22 
",1,19,"12983
",Hunter,Skadi,519,582.24,208.36,697.28,254.2,0,42.64,113.6,0.24,18529.32,0.04,0.36,0.08
889,1,Conquest,27,16,53 ,Aegis,Beads,"
9 
",1,20,"16986
",Mage,The Morrigan,629,1000.9629629629629,139.40740740740742,417.74074074074076,154.59259259259258,0,61.666666666666664,130.92592592592592,0.2222222222222222,21787.62962962963,0.4444444444444444,0.07407407407407407,0.4444444444444444
